,SPX.GI,FTSE.GI,FCHI.GI,GDAXI.GI,N225.GI,HSI.HI,000300.SH,SENSEX.GI
,标普500,英国富时100,法国CAC40,德国DAX,日经225,恒生指数,沪深300,印度SENSEX30
,收盘价,收盘价,收盘价,收盘价,收盘价,收盘价,收盘价,收盘价
2014/3/27,1849.04,6588.32,4379.06,9451.21,14622.89,21834.45,2155.707,22214.37
2014/3/28,1857.62,6615.58,4411.26,9587.19,14696.03,22065.53,2151.965,22339.97
2014/3/31,1872.34,6598.37,4391.5,9555.91,14827.83,22151.06,2146.305,22386.27
2014/4/1,1885.52,6652.61,4426.72,9603.71,14791.99,22448.54,2163.115,22446.44
2014/4/2,1890.9,6659.04,4430.86,9623.36,14946.32,22523.94,2180.727,22551.49
2014/4/3,1888.77,6649.14,4449.33,9628.82,15071.88,22565.08,2165.008,22509.07
2014/4/4,1865.09,6695.55,4484.55,9695.77,15063.77,22510.08,2185.472,22359.5
2014/4/7,,,,,,,,22343.45
2014/4/8,1851.96,6590.69,4424.83,9490.79,14606.88,22596.97,2237.316,
2014/4/9,1872.18,6635.61,4442.68,9506.35,14299.69,22843.17,2238.62,22702.34
2014/4/10,1833.08,6641.97,4413.49,9454.54,14300.12,23186.96,2273.761,22715.33
2014/4/11,1815.69,6561.7,4365.86,9315.29,13960.05,23003.64,2270.666,22628.96
2014/4/14,1830.61,6583.76,4384.56,9339.17,13910.16,23038.8,2268.613,
2014/4/15,1842.98,6541.61,4345.35,9173.71,13996.81,22671.26,2229.463,22484.93
2014/4/16,1862.31,6584.17,4405.66,9317.82,14417.68,22696.01,2232.526,22277.23
2014/4/17,1864.85,6625.25,4431.81,9409.71,14417.53,22760.24,2224.803,22628.84
2014/4/18,,,,,14516.27,,2224.479,
2014/4/21,1871.89,,,,14512.38,,2187.248,22764.83
2014/4/22,1879.55,6681.76,4484.21,9600.09,14388.77,22730.68,2196.795,22758.37
2014/4/23,1875.39,6674.74,4451.08,9544.19,14546.27,22509.64,2194.668,22876.54
2014/4/24,1878.61,6703,4479.54,9548.68,14404.99,22562.8,2190.474,
2014/4/25,1863.4,6685.69,4443.63,9401.55,14429.26,22223.53,2167.826,22688.07
2014/4/28,1869.43,6700.16,4460.53,9446.36,14288.23,22132.53,2134.969,22631.61
2014/4/29,1878.33,6769.91,4497.68,9584.12,,22453.89,2158.47,22466.19
2014/4/30,1883.95,6780.03,4487.39,9603.23,14304.11,22133.97,2158.659,22417.8
2014/5/2,,6822.42,,,14457.51,,,
2014/5/5,1884.66,,4462.69,9529.5,,21976.33,2156.47,22445.12
2014/5/6,1867.72,6798.56,4428.07,9467.53,,,2157.328,22508.42
2014/5/7,1878.21,6796.44,4446.44,9521.3,14033.45,21746.26,2137.316,22323.9
2014/5/8,1875.63,6839.25,4507.24,9607.4,14163.78,21837.12,2135.496,22344.04
2014/5/9,1878.48,6814.57,4477.28,9581.45,14199.59,21862.99,2133.911,22994.23
2014/5/12,1896.65,6851.75,4493.65,9702.46,14149.52,22261.61,2180.054,23551
2014/5/13,1897.45,6873.08,4505.02,9754.43,14425.44,22352.38,2174.852,23871.23
2014/5/14,1888.53,6878.49,4501.04,9754.39,14405.76,22582.77,2172.372,23815.12
2014/5/15,1870.85,6840.89,4444.93,9656.05,14298.21,22730.86,2144.084,23905.6
2014/5/16,1877.86,6855.81,4456.28,9629.1,14096.59,22712.91,2145.952,24121.74
2014/5/19,1885.08,6844.55,4469.76,9659.39,14006.44,22704.5,2115.143,24363.05
2014/5/20,1872.83,6802,4452.35,9639.08,14075.25,22834.68,2115.771,24376.88
2014/5/21,1888.03,6821.04,4469.03,9697.87,14042.17,22836.52,2135.905,24298.02
2014/5/22,1892.49,6820.56,4478.21,9720.91,14337.79,22953.76,2130.868,24374.4
2014/5/23,1900.53,6815.75,4493.15,9768.01,14462.17,22965.86,2148.414,24693.35
2014/5/26,,,4526.93,9892.82,14602.52,22963.18,2155.976,24716.88
2014/5/27,1911.91,6871.29,4530.51,9938.9,14681.72,22944.3,2147.28,24549.51
2014/5/28,1909.78,6851.22,4531.63,9939.17,14670.95,23080.03,2169.352,24556.09
2014/5/29,1920.03,6871.29,4530.51,9938.9,14681.72,23010.14,2155.164,24234.15
2014/5/30,1923.57,6844.51,4519.57,9943.27,14632.38,23081.65,2156.464,24217.34
2014/6/3,1924.24,6836.3,4503.69,9919.74,15034.25,23291.04,2149.918,24858.59
2014/6/4,1927.88,6818.63,4501,9926.67,15067.96,23151.71,2128.274,24805.83
2014/6/5,1940.46,6813.49,4548.73,9947.83,15079.37,23109.66,2150.602,25019.51
2014/6/6,1949.44,6858.21,4581.12,9987.19,15077.24,22951,2134.716,25396.46
2014/6/9,1951.27,6875,4589.12,10008.63,15124,23117.47,2134.281,25580.21
2014/6/10,1950.79,6873.55,4595,10028.8,14994.8,23315.74,2161.268,25583.69
2014/6/11,1943.89,6838.87,4555.11,9949.81,15069.48,23257.29,2160.766,25473.89
2014/6/12,1930.11,6843.11,4554.4,9938.7,14973.53,23175.02,2153.41,25576.21
2014/6/13,1936.16,6777.85,4543.28,9912.87,15097.84,23319.17,2176.242,25228.17
2014/6/16,1937.78,6754.64,4510.05,9883.98,14933.29,23300.67,2191.855,25190.48
2014/6/17,1941.99,6766.77,4536.07,9920.32,14975.97,23203.59,2169.674,25521.19
2014/6/18,1956.98,6778.56,4530.37,9930.33,15115.8,23181.72,2160.239,25246.25
2014/6/19,1959.48,6808.11,4563.04,10004,15361.16,23167.73,2126.907,25201.8
2014/6/20,1962.87,6825.2,4541.34,9987.24,15349.42,23194.06,2136.729,25105.51
2014/6/23,1962.61,6800.56,4515.57,9920.92,15369.28,22804.81,2134.11,25031.32
2014/6/24,1949.98,6787.07,4518.34,9938.08,15376.24,22880.64,2144.821,25368.9
2014/6/25,1959.53,6733.62,4460.6,9867.75,15266.61,22866.7,2133.371,25313.74
2014/6/26,1957.22,6735.12,4439.63,9804.9,15308.49,23197.83,2149.076,25062.67
2014/6/27,1960.96,6757.77,4436.99,9815.17,15095,23221.52,2150.258,25099.92
2014/6/30,1960.23,6743.94,4422.84,9833.07,15162.1,23190.72,2165.118,25413.78
2014/7/1,1973.32,6802.92,4461.12,9902.41,15326.2,,2164.559,25516.35
2014/7/2,1974.62,6816.37,4444.72,9911.27,15369.97,23549.62,2170.867,25841.21
2014/7/3,1985.44,6865.21,4489.88,10029.43,15348.29,23531.44,2180.192,25823.75
2014/7/4,,6866.05,4468.98,10009.08,15437.13,23546.36,2178.695,25962.06
2014/7/7,1977.65,6823.51,4405.76,9906.07,15379.44,23540.92,2176.289,26100.08
2014/7/8,1963.71,6738.45,4342.53,9772.67,15314.41,23541.38,2180.473,25582.11
2014/7/9,1972.83,6718.04,4359.84,9808.2,15302.65,23176.07,2148.71,25444.81
2014/7/10,1964.68,6672.37,4301.26,9659.13,15216.47,23238.99,2142.847,25372.75
2014/7/11,1967.57,6690.17,4316.5,9666.34,15164.04,23233.45,2148.009,25024.35
2014/7/14,1977.1,6746.14,4350.04,9783.01,15296.82,23346.67,2171.758,25006.98
2014/7/15,1973.28,6710.45,4305.31,9719.41,15395.16,23459.96,2174.976,25228.65
2014/7/16,1981.57,6784.67,4369.06,9859.27,15379.3,23523.28,2170.868,25549.72
2014/7/17,1958.12,6738.32,4316.12,9753.88,15370.26,23520.87,2157.068,25561.16
2014/7/18,1978.22,6749.45,4335.31,9720.02,15215.71,23454.79,2164.144,25641.56
2014/7/21,1973.63,6728.44,4304.74,9612.05,,23387.14,2166.295,25715.17
2014/7/22,1983.53,6795.34,4369.52,9734.33,15343.28,23782.11,2192.698,26025.8
2014/7/23,1987.01,6798.15,4376.32,9753.56,15328.56,23971.87,2197.833,26147.33
2014/7/24,1987.98,6821.46,4410.65,9794.06,15284.42,24141.5,2237.015,26271.85
2014/7/25,1978.34,6791.55,4330.55,9644.01,15457.87,24216.01,2260.454,26126.75
2014/7/28,1978.91,6788.07,4344.77,9598.17,15529.4,24428.63,2323.897,25991.23
2014/7/29,1969.95,6807.75,4365.58,9653.63,15618.07,24640.53,2331.369,
2014/7/30,1970.07,6773.44,4312.3,9593.68,15646.23,24732.21,2322.011,26087.42
2014/7/31,1930.67,6730.11,4246.14,9407.48,15620.77,24756.85,2350.251,25894.97
2014/8/1,1925.15,6679.18,4202.78,9210.08,15523.11,24532.43,2329.402,25480.84
2014/8/4,1938.99,6677.52,4217.22,9154.14,15474.5,24600.08,2375.62,25723.16
2014/8/5,1920.21,6682.48,4232.88,9189.74,15320.31,24648.26,2369.353,25908.01
2014/8/6,1920.24,6636.16,4207.14,9130.04,15159.79,24584.13,2363.221,25665.27
2014/8/7,1909.57,6597.37,4149.83,9038.97,15232.37,24387.56,2327.457,25589.01
2014/8/8,1931.59,6567.36,4147.81,9009.32,14778.37,24331.41,2331.134,25329.14
2014/8/11,1936.92,6632.82,4197.7,9180.74,15130.52,24646.02,2365.349,25519.24
2014/8/12,1933.75,6632.42,4162.16,9069.47,15161.31,24689.41,2357.052,25880.77
2014/8/13,1946.72,6656.68,4194.79,9198.88,15213.63,24890.34,2358.901,25918.95
2014/8/14,1955.18,6685.26,4205.43,9225.1,15314.57,24801.36,2335.945,26103.23
2014/8/15,1955.06,6689.08,4174.36,9092.6,15318.34,24954.94,2360.635,
2014/8/18,1971.74,6741.25,4230.65,9245.33,15322.6,24955.46,2374.562,26390.96
2014/8/19,1981.6,6779.31,4254.45,9334.28,15449.79,25122.95,2374.768,26420.67
2014/8/20,1986.51,6755.48,4240.79,9314.57,15454.45,25159.76,2366.14,26314.29
2014/8/21,1992.37,6777.66,4292.93,9401.53,15586.2,24994.1,2354.244,26360.11
2014/8/22,1988.4,6775.25,4252.8,9339.17,15539.19,25112.23,2365.364,26419.55
2014/8/25,1997.92,,4342.11,9510.14,15613.25,25166.91,2342.863,26437.02
2014/8/26,2000.02,6822.76,4393.41,9588.15,15521.22,25074.5,2324.092,26442.81
2014/8/27,2000.12,6830.66,4395.26,9569.71,15534.82,24918.75,2327.595,26560.15
2014/8/28,1996.74,6805.8,4366.04,9462.56,15459.86,24741,2311.278,26638.11
2014/8/29,2003.37,6819.75,4381.04,9470.17,15424.59,24742.06,2338.287,
2014/9/1,,6825.31,4379.73,9479.03,15476.6,24752.09,2355.317,26867.55
2014/9/2,2002.28,6829.17,4378.33,9507.02,15668.6,24749.02,2386.46,27019.39
2014/9/3,2000.72,6873.58,4421.87,9626.49,15728.35,25317.95,2408.838,27139.94
2014/9/4,1997.65,6877.97,4494.94,9724.26,15676.18,25297.92,2426.224,27085.93
2014/9/5,2007.71,6855.1,4486.49,9747.02,15668.68,25240.15,2449.259,27026.7
2014/9/8,,,,,,25190.45,,
2014/9/9,1988.44,6829,4452.37,9710.7,15749.15,,2445.224,27265.32
2014/9/10,1995.69,6830.11,4450.79,9700.17,15788.78,24705.36,2432.433,27057.41
2014/9/11,1997.45,6799.62,4440.9,9691.28,15909.2,24662.64,2423.454,26995.87
2014/9/12,1985.54,6806.96,4441.7,9651.13,15948.29,24595.32,2438.358,27061.04
2014/9/15,1984.13,6804.21,4428.63,9659.63,,24356.99,2437.189,26816.56
2014/9/16,1998.98,6792.24,4409.15,9632.93,15911.53,24136.01,2388.765,26492.51
2014/9/17,2001.57,6780.9,4431.41,9661.5,15888.67,24376.41,2401.326,26631.29
2014/9/18,2011.36,6819.29,4464.7,9798.13,16067.57,24168.72,2408.664,27112.21
2014/9/19,2010.4,6837.92,4461.22,9799.26,16321.17,24306.16,2425.211,27090.42
2014/9/22,1994.29,6773.63,4442.55,9749.54,16205.9,23955.49,2378.92,27206.74
2014/9/23,1982.77,6676.08,4359.35,9595.03,,23837.07,2399.462,26775.69
2014/9/24,1998.3,6706.27,4413.72,9661.97,16167.45,23921.61,2441.864,26744.69
2014/9/25,1965.99,6639.71,4355.28,9510.01,16374.14,23768.13,2436.965,26468.36
2014/9/26,1982.85,6649.39,4394.75,9490.55,16229.86,23678.41,2437.201,26626.32
2014/9/29,1977.8,6646.6,4358.07,9422.91,16310.64,23229.21,2447.799,26597.11
2014/9/30,1972.29,6622.72,4416.24,9474.3,16173.52,22932.98,2450.988,26630.51
2014/10/8,1968.89,6482.24,4168.12,8995.33,15595.98,23263.33,2478.383,26246.79
2014/10/9,1928.21,6431.85,4141.45,9005.02,15478.93,23534.53,2481.955,26637.28
2014/10/10,1906.13,6339.97,4073.71,8788.81,15300.55,23088.54,2466.789,26297.38
2014/10/13,1874.74,6366.24,4078.7,8812.43,,23143.38,2454.946,26384.07
2014/10/14,1877.7,6392.68,4088.25,8825.21,14936.51,23047.97,2446.562,26349.33
2014/10/15,1862.49,6211.64,3939.72,8571.95,15073.52,23140.05,2463.874,
2014/10/16,1862.76,6195.91,3918.62,8582.9,14738.38,22900.94,2444.395,25999.34
2014/10/17,1886.76,6310.29,4033.18,8850.27,14532.51,23023.21,2441.732,26108.53
2014/10/20,1904.01,6267.07,3991.24,8717.76,15111.23,23070.26,2454.711,26429.85
2014/10/21,1941.28,6372.33,4081.24,8886.96,14804.28,23088.58,2433.391,26575.65
2014/10/22,1927.11,6399.73,4105.09,8940.14,15195.77,23403.97,2418.641,26787.23
2014/10/23,1950.82,6419.15,4157.68,9047.31,15138.96,23333.18,2395.936,26851.05
2014/10/24,1964.58,6388.73,4128.9,8987.8,15291.64,23302.2,2390.706,
2014/10/27,1961.63,6363.46,4096.74,8902.61,15388.72,23143.23,2368.832,26752.9
2014/10/28,1985.05,6402.17,4112.67,9068.19,15329.91,23520.36,2416.653,26880.82
2014/10/29,1982.3,6453.87,4110.64,9082.81,15553.91,23819.87,2451.384,27098.17
2014/10/30,1994.65,6463.55,4141.24,9114.84,15658.2,23702.04,2468.925,27346.33
2014/10/31,2018.05,6546.47,4233.09,9326.87,16413.76,23998.06,2508.325,27865.83
2014/11/3,2017.81,6487.97,4194.03,9251.7,,23915.97,2512.548,27860.38
2014/11/4,2012.1,6453.97,4130.19,9166.47,16862.47,23845.66,2513.172,
2014/11/5,2023.57,6539.14,4208.42,9315.48,16937.32,23695.62,2503.448,27915.88
2014/11/6,2031.21,6551.15,4227.68,9377.41,16792.48,23649.31,2506.067,
2014/11/7,2031.92,6567.24,4189.89,9291.83,16880.38,23550.24,2502.153,27868.63
2014/11/10,2038.26,6611.25,4222.82,9351.87,16780.53,23744.7,2565.73,27874.73
2014/11/11,2039.68,6627.4,4244.1,9369.03,17124.11,23808.28,2558.612,27910.06
2014/11/12,2038.25,6611.04,4179.88,9210.96,17197.05,23938.18,2594.318,28008.9
2014/11/13,2039.33,6635.45,4187.95,9248.51,17392.79,24019.94,2579.75,27940.64
2014/11/14,2039.82,6654.37,4202.46,9252.94,17490.83,24087.38,2581.093,28046.66
2014/11/17,2041.32,6671.97,4226.1,9306.35,16973.8,23797.08,2567.101,28177.88
2014/11/18,2051.8,6709.13,4262.38,9456.53,17344.06,23529.17,2541.416,28163.29
2014/11/19,2048.72,6696.6,4266.19,9472.8,17288.75,23373.31,2537.223,28032.85
2014/11/20,2052.75,6678.9,4234.21,9483.97,17300.86,23349.64,2537.099,28067.56
2014/11/21,2063.5,6750.76,4347.23,9732.55,17357.51,23437.12,2583.455,28334.63
2014/11/24,2069.41,6729.79,4368.44,9785.54,,23893.14,2649.258,28499.54
2014/11/25,2067.03,6731.14,4382.31,9861.21,17407.62,23843.91,2685.561,28338.05
2014/11/26,2072.83,6729.17,4373.42,9915.56,17383.58,24111.98,2723.018,28386.19
2014/11/27,,6723.42,4382.34,9974.87,17248.5,24004.28,2754.49,28438.91
2014/11/28,2067.56,6722.62,4390.18,9980.85,17459.85,23987.45,2808.819,28693.99
2014/12/1,2053.44,6656.37,4377.33,9963.51,17590.1,23367.45,2819.812,28559.62
2014/12/2,2066.55,6742.1,4388.3,9934.08,17663.22,23654.3,2923.94,28444.01
2014/12/3,2074.33,6716.63,4391.86,9971.79,17720.43,23428.62,2967.549,28442.71
2014/12/4,2071.92,6679.37,4323.89,9851.35,17887.21,23832.56,3104.351,28562.82
2014/12/5,2075.37,6742.84,4419.48,10087.12,17920.45,24002.64,3124.885,28458.1
2014/12/8,2060.31,6672.15,4375.48,10014.99,17935.64,24047.67,3252.881,28119.4
2014/12/9,2059.82,6529.47,4263.94,9793.71,17813.38,23485.83,3106.913,27797.01
2014/12/10,2026.14,6500.04,4227.91,9799.73,17412.58,23524.52,3221.546,27831.1
2014/12/11,2035.33,6461.7,4225.86,9862.53,17257.4,23312.54,3183.012,27602.01
2014/12/12,2002.33,6300.63,4108.93,9594.73,17371.58,23249.2,3193.227,27350.68
2014/12/15,1989.63,6182.72,4005.38,9334.01,17099.4,23027.85,3217.228,27319.56
2014/12/16,1972.74,6331.83,4093.2,9563.89,16755.32,22670.5,3303.402,26781.44
2014/12/17,2012.89,6336.48,4111.91,9544.43,16819.73,22585.84,3360.598,26710.13
2014/12/18,2061.23,6466,4249.49,9811.06,17210.05,22832.21,3345.927,27126.57
2014/12/19,2070.65,6545.27,4241.65,9786.96,17621.4,23116.63,3383.167,27371.84
2014/12/22,2078.54,6576.74,4254.43,9865.76,17635.14,23408.57,3394.481,27701.79
2014/12/23,2082.17,6598.18,4314.97,9922.11,,23333.69,3324.924,27506.46
2014/12/24,2081.88,6609.93,4295.85,,17854.23,23349.34,3230.385,27208.61
2014/12/25,,,,,17808.75,,3335.419,
2014/12/26,2088.77,,,,17818.96,,3445.839,27241.78
2014/12/29,2090.57,6633.51,4317.93,9927.13,17729.84,23773.18,3455.455,27395.73
2014/12/30,2080.35,6547,4245.54,9805.55,17450.77,23501.1,3457.554,27403.54
2014/12/31,2058.9,6566.09,4272.75,,,23605.04,3533.705,27499.42
2015/1/5,2020.58,6417.16,4111.36,9473.16,17408.71,23721.32,3641.541,27842.32
2015/1/6,2002.61,6366.51,4083.5,9469.66,16883.19,23485.41,3641.059,26987.46
2015/1/7,2025.9,6419.83,4112.73,9518.18,16885.33,23681.26,3643.79,26908.82
2015/1/8,2062.14,6569.96,4260.19,9837.61,17167.1,23835.53,3559.259,27274.71
2015/1/9,2044.81,6501.14,4179.07,9648.5,17197.73,23919.95,3546.723,27458.38
2015/1/12,2028.26,6501.42,4228.24,9781.9,,24026.46,3513.576,27585.27
2015/1/13,2023.03,6542.2,4290.28,9941,17087.71,24215.97,3514.04,27425.73
2015/1/14,2011.27,6388.46,4223.24,9817.08,16795.96,24112.6,3502.423,27346.82
2015/1/15,1992.67,6498.78,4323.2,10032.61,17108.7,24350.91,3604.121,28075.55
2015/1/16,2019.42,6550.27,4379.62,10167.77,16864.16,24103.52,3635.146,28121.89
2015/1/19,,6585.53,4394.93,10242.35,17014.29,23738.49,3355.155,28262.01
2015/1/20,2022.55,6620.1,4446.02,10257.13,17366.3,23951.16,3396.222,28784.67
2015/1/21,2032.12,6728.04,4484.82,10299.23,17280.48,24352.58,3548.885,28888.86
2015/1/22,2063.15,6796.63,4552.8,10435.62,17329.02,24522.63,3567.613,29006.02
2015/1/23,2051.82,6832.83,4640.69,10649.58,17511.75,24850.45,3571.732,29278.84
2015/1/26,2057.09,6852.4,4675.13,10798.33,17468.52,24909.9,3607.985,
2015/1/27,2029.55,6811.61,4624.21,10628.58,17768.3,24807.28,3574.931,29571.04
2015/1/28,2002.16,6825.94,4610.94,10710.97,17795.73,24861.81,3525.323,29559.18
2015/1/29,2021.25,6810.6,4631.43,10737.87,17606.22,24595.85,3481.798,29681.77
2015/1/30,1994.99,6749.4,4604.25,10694.32,17674.39,24507.05,3434.39,29182.95
2015/2/2,2020.85,6782.55,4627.67,10828.01,17558.04,24484.74,3353.96,29122.27
2015/2/3,2050.03,6871.8,4677.9,10890.95,17335.85,24554.78,3437.445,29000.14
2015/2/4,2041.51,6860.02,4696.3,10911.32,17678.74,24679.76,3401.768,28883.11
2015/2/5,2062.52,6865.93,4703.3,10905.41,17504.62,24765.49,3366.946,28850.97
2015/2/6,2055.47,6853.44,4691.03,10846.39,17648.5,24679.39,3312.42,28717.91
2015/2/9,2046.74,6837.15,4651.08,10663.51,17711.93,24521,3345.921,28227.39
2015/2/10,2068.59,6829.12,4695.65,10753.83,17652.68,24528.1,3406.943,28355.62
2015/2/11,2068.53,6818.17,4679.38,10752.11,,24315.02,3434.124,28533.97
2015/2/12,2088.48,6828.11,4726.2,10919.65,17979.72,24422.15,3442.874,28805.1
2015/2/13,2096.99,6873.52,4759.36,10963.4,17913.36,24682.54,3469.828,29094.93
2015/2/16,,6857.05,4751.95,10923.23,18004.77,24726.53,3499.483,29135.88
2015/2/17,2100.34,6898.13,4753.99,10895.62,17987.09,24784.88,3522.322,
2015/2/25,2113.86,6935.38,4882.22,11210.27,18585.2,24778.28,3478.729,29007.99
2015/2/26,2110.74,6949.73,4910.62,11327.19,18785.79,24902.06,3566.295,28746.65
2015/2/27,2104.5,6946.66,4951.48,11401.66,18797.94,24823.29,3572.843,29220.12
2015/3/2,2117.39,6940.64,4917.32,11410.36,18826.88,24887.44,3601.265,29459.14
2015/3/3,2107.78,6889.13,4869.25,11280.36,18815.16,24702.78,3507.9,29593.73
2015/3/4,2098.53,6919.24,4917.35,11390.38,18703.6,24465.38,3530.822,29380.73
2015/3/5,2101.04,6961.14,4963.51,11504.01,18751.84,24193.04,3496.344,29448.95
2015/3/6,2071.26,6911.8,4964.35,11550.97,18971,24164,3478.52,
2015/3/9,2079.43,6876.47,4937.2,11582.11,18790.55,24123.05,3537.75,28844.78
2015/3/10,2044.16,6702.84,4881.95,11500.38,18665.11,23896.98,3520.611,28709.87
2015/3/11,2040.24,6721.51,4997.75,11805.99,18723.52,23717.97,3524.653,28659.17
2015/3/12,2065.95,6761.07,4987.33,11799.39,18991.11,23797.96,3592.844,28930.41
2015/3/13,2053.4,6740.58,5010.46,11901.61,19254.25,23823.21,3617.657,28503.3
2015/3/16,2081.19,6804.08,5061.16,12167.72,19246.06,23949.55,3705.671,28437.71
2015/3/17,2074.28,6837.61,5028.93,11980.85,19437,23901.49,3757.122,28736.38
2015/3/18,2099.5,6945.2,5033.42,11922.77,19544.48,24120.08,3846.055,28622.12
2015/3/19,2089.27,6962.32,5037.18,11899.4,19476.56,24468.89,3839.739,28469.67
2015/3/20,2108.1,7022.51,5087.49,12039.37,19560.22,24375.24,3892.574,28261.08
2015/3/23,2104.42,7037.67,5054.52,11895.84,19754.36,24494.51,3972.061,28192.02
2015/3/24,2091.5,7019.68,5088.28,12005.69,19713.45,24399.6,3973.046,28161.72
2015/3/25,2061.05,6990.97,5020.99,11865.32,19746.2,24528.23,3940.412,28111.83
2015/3/26,2056.15,6895.33,5006.35,11843.68,19471.12,24497.08,3949.999,27457.58
2015/3/27,2061.02,6855.02,5034.06,11868.33,19285.63,24486.2,3971.697,27458.64
2015/3/30,2086.24,6891.43,5083.52,12086.01,19411.4,24855.12,4088.178,27975.86
2015/3/31,2067.89,6773.04,5033.64,11966.17,19206.99,24900.89,4051.204,27957.49
2015/4/1,2059.69,6809.5,5062.22,12001.38,19034.84,25082.75,4123.895,28260.14
2015/4/2,2066.96,6833.46,5074.14,11967.39,19312.79,25275.64,4124.776,
2015/4/3,,,,,19435.08,,4170.538,
2015/4/7,2076.33,6961.77,5151.19,12123.52,19640.54,,4260.044,28516.59
2015/4/8,2081.9,6937.41,5136.86,12035.86,19789.81,26236.86,4295.803,28707.75
2015/4/9,2091.18,7015.36,5208.95,12166.44,19937.72,26944.39,4262.138,28885.21
2015/4/10,2102.06,7089.77,5240.46,12374.73,19907.63,27272.39,4344.416,28879.38
2015/4/13,2092.43,7064.3,5254.12,12338.73,19905.46,28016.34,4421.073,29044.44
2015/4/14,2095.84,7075.26,5218.06,12227.6,19908.68,27561.49,4438.184,
2015/4/15,2106.63,7096.78,5254.35,12231.34,19869.76,27618.82,4380.513,28799.69
2015/4/16,2104.99,7060.45,5224.49,11998.86,19885.77,27739.71,4513.546,28666.04
2015/4/17,2081.18,6994.63,5143.26,11688.7,19652.88,27653.12,4596.136,28442.1
2015/4/20,2100.4,7052.13,5187.59,11891.91,19634.49,27094.93,4521.919,27886.21
2015/4/21,2097.29,7062.93,5192.64,11939.58,19909.09,27850.49,4619.164,27676.04
2015/4/22,2107.96,7028.24,5211.09,11867.37,20133.9,27933.85,4739.814,27890.13
2015/4/23,2112.93,7053.67,5178.91,11723.58,20187.65,27827.7,4740.892,27735.02
2015/4/24,2117.69,7070.7,5201.45,11810.85,20020.04,28060.98,4702.641,27437.94
2015/4/27,2108.92,7103.98,5268.91,12039.16,19983.32,28433.59,4807.592,27176.99
2015/4/28,2114.76,7030.53,5173.38,11811.66,20058.95,28442.75,4741.861,27396.38
2015/4/29,2106.85,6946.28,5039.39,11432.72,,28400.34,4774.326,27225.93
2015/4/30,2085.51,6960.63,5046.49,11454.38,19520.01,28133,4749.886,27011.31
2015/5/1,,6985.95,,,19531.63,,,
2015/5/4,2114.49,,5081.97,11619.85,,28123.82,4787.741,27490.59
2015/5/5,2089.46,6927.58,4974.07,11327.68,,27755.54,4596.837,27440.14
2015/5/6,2080.15,6933.74,4981.59,11350.15,,27640.91,4553.327,26717.37
2015/5/7,2088,6886.95,4967.22,11407.97,19291.99,27289.97,4470.089,26599.11
2015/5/8,2116.1,7046.82,5090.39,11709.73,19379.19,27577.34,4558.404,27105.39
2015/5/11,2105.33,7029.85,5027.87,11673.35,19620.91,27718.2,4690.532,27507.3
2015/5/12,2099.12,6933.8,4974.65,11472.41,19624.84,27407.18,4747.421,26877.48
2015/5/13,2098.48,6949.63,4961.86,11351.46,19764.72,27249.28,4718.436,27251.1
2015/5/14,2121.1,6973.04,5029.31,11559.82,19570.24,27286.55,4700.778,27206.06
2015/5/15,2122.73,6960.49,4993.82,11447.03,19732.92,27822.28,4617.47,27324
2015/5/18,2129.2,6968.87,5012.31,11594.28,19890.27,27591.25,4575.14,27687.3
2015/5/19,2127.83,6995.1,5117.3,11853.33,20026.38,27693.54,4731.222,27645.53
2015/5/20,2125.85,7007.26,5133.3,11848.47,20196.56,27585.05,4754.919,27837.21
2015/5/21,2130.82,7013.47,5146.7,11864.59,20202.87,27523.72,4840.976,27809.35
2015/5/22,2126.06,7031.72,5142.89,11815.01,20264.41,27992.83,4951.335,27957.5
2015/5/25,,,5117.17,,20413.77,,5099.495,27643.88
2015/5/26,2104.2,6948.99,5083.54,11625.13,20437.48,28249.86,5198.918,27531.41
2015/5/27,2123.48,7033.33,5182.53,11771.13,20472.58,28081.21,5181.434,27564.66
2015/5/28,2120.79,7040.92,5137.83,11677.57,20551.46,27454.31,4834.007,27506.71
2015/5/29,2107.39,6984.43,5007.89,11413.82,20563.15,27424.19,4840.829,27828.44
2015/6/1,2111.73,6953.58,5025.3,11436.05,20569.87,27597.16,5076.179,27848.99
2015/6/2,2109.6,6928.27,5004.46,11328.8,20543.19,27466.72,5161.87,27188.38
2015/6/3,2114.07,6950.46,5034.17,11419.62,20473.51,27657.47,5143.59,26837.2
2015/6/4,2095.84,6859.24,4987.13,11340.6,20488.19,27551.89,5181.416,26813.42
2015/6/5,2092.83,6804.6,4920.74,11197.15,20460.9,27260.16,5230.552,26768.49
2015/6/8,2079.28,6790.04,4857.66,11064.92,20457.19,27316.28,5353.751,26523.09
2015/6/9,2080.15,6753.8,4850.22,11001.29,20096.3,26989.52,5317.461,26481.25
2015/6/10,2105.2,6830.27,4934.91,11265.39,20046.36,26687.64,5309.112,26840.5
